Date,Symbol,Close Price,Avg Entry Price,Quantity,PnL
2025-01-21,HINDPETRO.NS,369.95,408.25,12,-459.6
2025-01-21,INDIAGLYCO.NS,1353.0,1254.65,4,393.4
2025-01-21,KOTHARIPET.NS,178.83,187.95,25,-228.0
2025-01-21,KOTHARIPRO.NS,89.15,99.13,48,-479.04
2025-01-21,MANGCHEFER.NS,176.62,154.36,31,690.06
2025-01-21,MAZDA.NS,364.64,298.61,15,990.45
2025-01-21,MONTECARLO.NS,668.25,810.82,6,-855.42
2025-01-21,NATIONALUM.NS,201.63,210.67,23,-207.92
2025-01-21,NAVA.NS,425.9,495.13,10,-692.3
2025-01-21,NITINSPIN.NS,408.8,433.95,11,-276.65
2025-01-21,RANEHOLDIN.NS,1552.35,1748.91,3,-589.68
2025-01-21,RPPINFRA.NS,183.84,194.0,25,-254.0
2025-01-21,SRHHYPOLTD.NS,677.05,778.5,6,-608.7
2025-01-21,SUKHJITS.NS,253.4,264.75,18,-204.3
2025-01-21,TGVSL.BO,105.2,104.5,47,32.9
2025-01-21,VLSFINANCE.NS,304.9,334.58,14,-415.52
2025-01-21,WELCORP.NS,792.65,802.8,6,-60.9
2025-01-22,CEATLTD.NS,2853.35,3208.42,2,-710.14
2025-01-22,EIDPARRY.NS,819.55,868.5,5,-244.75
2025-01-22,EMPIND.BO,1105.8,1275.0,4,-676.8
2025-01-22,GHCL.NS,716.7,709.16,7,52.78
2025-01-22,GICRE.NS,423.1,443.4,10,-203.0
2025-01-22,GSPL.NS,359.95,353.49,13,83.98
2025-01-22,HIMATSEIDE.NS,169.95,185.88,26,-414.18
2025-01-22,HINDPETRO.NS,370.1,408.25,12,-457.8
2025-01-22,INDIAGLYCO.NS,1320.4,1254.65,4,263.0
2025-01-22,KOTHARIPET.NS,176.78,187.95,25,-279.25
2025-01-22,KOTHARIPRO.NS,87.22,99.13,48,-571.68
2025-01-22,MANGCHEFER.NS,177.26,154.36,31,709.9
2025-01-22,MAZDA.NS,356.0,298.61,15,860.85
2025-01-22,MONTECARLO.NS,661.5,810.82,6,-895.92
2025-01-22,NATIONALUM.NS,199.19,210.67,23,-264.04
2025-01-22,NAVA.NS,422.45,495.13,10,-726.8
2025-01-22,NITINSPIN.NS,397.9,433.95,11,-396.55
2025-01-22,RANEHOLDIN.NS,1535.1,1748.91,3,-641.43
2025-01-22,RPPINFRA.NS,177.62,194.0,25,-409.5
2025-01-22,SRHHYPOLTD.NS,663.6,778.5,6,-689.4
2025-01-22,SUKHJITS.NS,247.2,264.75,18,-315.9
2025-01-22,TGVSL.BO,104.2,104.5,47,-14.1
2025-01-22,VLSFINANCE.NS,303.25,334.58,14,-438.62
2025-01-22,WELCORP.NS,779.75,802.8,6,-138.3
2025-01-23,CEATLTD.NS,2971.7,3208.42,2,-473.44
2025-01-23,EIDPARRY.NS,842.1,868.5,5,-132.0
2025-01-23,EMPIND.BO,1118.05,1275.0,4,-627.8
2025-01-23,GHCL.NS,725.65,709.16,7,115.43
2025-01-23,GICRE.NS,439.45,443.4,10,-39.5
2025-01-23,GSPL.NS,359.2,353.49,13,74.23
2025-01-23,HIMATSEIDE.NS,172.32,185.88,26,-352.56
2025-01-23,HINDPETRO.NS,362.1,408.25,12,-553.8
2025-01-23,INDIAGLYCO.NS,1312.5,1254.65,4,231.4
2025-01-23,KOTHARIPET.NS,179.46,187.95,25,-212.25
2025-01-23,KOTHARIPRO.NS,86.51,99.13,48,-605.76
2025-01-23,MANGCHEFER.NS,175.23,154.36,31,646.97
2025-01-23,MAZDA.NS,356.78,298.61,15,872.55
2025-01-23,MONTECARLO.NS,664.05,810.82,6,-880.62
2025-01-23,NATIONALUM.NS,201.5,210.67,23,-210.91
2025-01-23,NAVA.NS,443.95,495.13,10,-511.8
2025-01-23,NITINSPIN.NS,403.95,433.95,11,-330.0
2025-01-23,RANEHOLDIN.NS,1518.15,1748.91,3,-692.28
2025-01-23,RPPINFRA.NS,177.02,194.0,25,-424.5
2025-01-23,SRHHYPOLTD.NS,684.35,778.5,6,-564.9
2025-01-23,SUKHJITS.NS,245.0,264.75,18,-355.5
2025-01-23,TGVSL.BO,103.55,104.5,47,-44.65
2025-01-23,VLSFINANCE.NS,298.8,334.58,14,-500.92
2025-01-23,WELCORP.NS,802.85,802.8,6,0.3
2025-01-24,CEATLTD.NS,2949.9,3208.42,2,-517.04
2025-01-24,EIDPARRY.NS,820.2,868.5,5,-241.5
2025-01-24,EMPIND.BO,1106.3,1275.0,4,-674.8
2025-01-24,GHCL.NS,708.65,709.16,7,-3.57
2025-01-24,GICRE.NS,420.35,443.4,10,-230.5
2025-01-24,GSPL.NS,350.8,353.49,13,-34.97
2025-01-24,HIMATSEIDE.NS,164.56,185.88,26,-554.32
2025-01-24,HINDPETRO.NS,352.85,408.25,12,-664.8
2025-01-24,INDIAGLYCO.NS,1264.25,1254.65,4,38.4
2025-01-24,KOTHARIPET.NS,171.56,187.95,25,-409.75
2025-01-24,KOTHARIPRO.NS,84.82,99.13,48,-686.88
2025-01-24,MANGCHEFER.NS,172.17,154.36,31,552.11
2025-01-24,MAZDA.NS,346.24,298.61,15,714.45
2025-01-24,MONTECARLO.NS,672.95,810.82,6,-827.22
2025-01-24,NATIONALUM.NS,198.95,210.67,23,-269.56
2025-01-24,NAVA.NS,436.0,495.13,10,-591.3
2025-01-24,NITINSPIN.NS,389.65,433.95,11,-487.3
2025-01-24,RANEHOLDIN.NS,1458.45,1748.91,3,-871.38
2025-01-24,RPPINFRA.NS,171.46,194.0,25,-563.5
2025-01-24,SRHHYPOLTD.NS,667.55,778.5,6,-665.7
2025-01-24,SUKHJITS.NS,243.45,264.75,18,-383.4
2025-01-24,TGVSL.BO,101.05,104.5,47,-162.15
2025-01-24,VLSFINANCE.NS,293.6,334.58,14,-573.72
2025-01-24,WELCORP.NS,789.05,802.8,6,-82.5
2025-01-27,CEATLTD.NS,2884.0,3208.42,2,-648.84
2025-01-27,EIDPARRY.NS,782.35,868.5,5,-430.75
2025-01-27,EMPIND.BO,1069.7,1275.0,4,-821.2
2025-01-27,GHCL.NS,683.05,709.16,7,-182.77
2025-01-27,GICRE.NS,399.0,443.4,10,-444.0
2025-01-27,GSPL.NS,343.4,353.49,13,-131.17
2025-01-27,HIMATSEIDE.NS,155.28,185.88,26,-795.6
2025-01-27,HINDPETRO.NS,345.95,408.25,12,-747.6
2025-01-27,INDIAGLYCO.NS,1205.5,1254.65,4,-196.6
2025-01-27,KOTHARIPET.NS,163.64,187.95,25,-607.75
2025-01-27,KOTHARIPRO.NS,80.57,99.13,48,-890.88
2025-01-27,MANGCHEFER.NS,161.51,154.36,31,221.65
2025-01-27,MAZDA.NS,332.58,298.61,15,509.55
2025-01-27,MONTECARLO.NS,645.85,810.82,6,-989.82
2025-01-27,NATIONALUM.NS,193.33,210.67,23,-398.82
2025-01-27,NAVA.NS,414.9,495.13,10,-802.3
2025-01-27,NITINSPIN.NS,370.0,433.95,11,-703.45
2025-01-27,RANEHOLDIN.NS,1424.85,1748.91,3,-972.18
2025-01-27,RPPINFRA.NS,163.81,194.0,25,-754.75
2025-01-27,SRHHYPOLTD.NS,632.05,778.5,6,-878.7
2025-01-27,SUKHJITS.NS,231.6,264.75,18,-596.7
2025-01-27,TGVSL.BO,93.3,104.5,47,-526.4
2025-01-27,VLSFINANCE.NS,282.6,334.58,14,-727.72
2025-01-27,WELCORP.NS,740.65,802.8,6,-372.9
2025-01-28,CEATLTD.NS,2843.1,3208.42,2,-730.64
2025-01-28,EIDPARRY.NS,791.35,868.5,5,-385.75
2025-01-28,EMPIND.BO,1024.85,1275.0,4,-1000.6
2025-01-28,GHCL.NS,671.3,709.16,7,-265.02
2025-01-28,GICRE.NS,391.55,443.4,10,-518.5
2025-01-28,GSPL.NS,335.1,353.49,13,-239.07
2025-01-28,HIMATSEIDE.NS,154.28,185.88,26,-821.6
2025-01-28,HINDPETRO.NS,349.5,408.25,12,-705.0
2025-01-28,INDIAGLYCO.NS,1188.25,1254.65,4,-265.6
2025-01-28,KOTHARIPET.NS,160.89,187.95,25,-676.5
2025-01-28,KOTHARIPRO.NS,80.44,99.13,48,-897.12
2025-01-28,MANGCHEFER.NS,161.07,154.36,31,208.01
2025-01-28,MAZDA.NS,348.35,298.61,15,746.1
2025-01-28,MONTECARLO.NS,663.1,810.82,6,-886.32
2025-01-28,NATIONALUM.NS,185.57,210.67,23,-577.3
2025-01-28,NAVA.NS,405.5,495.13,10,-896.3
2025-01-28,NITINSPIN.NS,386.05,433.95,11,-526.9
2025-01-28,RANEHOLDIN.NS,1402.55,1748.91,3,-1039.08
2025-01-28,RPPINFRA.NS,164.38,194.0,25,-740.5
2025-01-28,SRHHYPOLTD.NS,627.45,778.5,6,-906.3
2025-01-28,SUKHJITS.NS,221.55,264.75,18,-777.6
2025-01-28,TGVSL.BO,93.45,104.5,47,-519.35
2025-01-28,VLSFINANCE.NS,282.25,334.58,14,-732.62
2025-01-28,WELCORP.NS,717.7,802.8,6,-510.6
2025-01-29,CEATLTD.NS,2931.75,3208.42,2,-553.34
2025-01-29,EIDPARRY.NS,820.0,868.5,5,-242.5
2025-01-29,EMPIND.BO,1080.45,1275.0,4,-778.2
2025-01-29,GHCL.NS,700.7,709.16,7,-59.22
2025-01-29,GICRE.NS,404.95,443.4,10,-384.5
2025-01-29,GSPL.NS,340.1,353.49,13,-174.07
2025-01-29,HIMATSEIDE.NS,160.2,185.88,26,-667.68
2025-01-29,HINDPETRO.NS,345.25,408.25,12,-756.0
2025-01-29,INDIAGLYCO.NS,1236.75,1254.65,4,-71.6
2025-01-29,KOTHARIPET.NS,172.06,187.95,25,-397.25
2025-01-29,KOTHARIPRO.NS,79.49,99.13,48,-942.72
2025-01-29,MANGCHEFER.NS,162.98,154.36,31,267.22
2025-01-29,MAZDA.NS,340.5,298.61,15,628.35
2025-01-29,MONTECARLO.NS,671.4,810.82,6,-836.52
2025-01-29,NATIONALUM.NS,189.74,210.67,23,-481.39
2025-01-29,NAVA.NS,436.55,495.13,10,-585.8
2025-01-29,NITINSPIN.NS,390.9,433.95,11,-473.55
2025-01-29,RANEHOLDIN.NS,1516.95,1748.91,3,-695.88
2025-01-29,RPPINFRA.NS,172.55,194.0,25,-536.25
2025-01-29,SRHHYPOLTD.NS,647.65,778.5,6,-785.1
2025-01-29,SUKHJITS.NS,221.5,264.75,18,-778.5
2025-01-29,TGVSL.BO,97.4,104.5,47,-333.7
2025-01-29,VLSFINANCE.NS,284.75,334.58,14,-697.62
2025-01-29,WELCORP.NS,742.95,802.8,6,-359.1
2025-01-30,CEATLTD.NS,2902.45,3208.42,2,-611.94
2025-01-30,EIDPARRY.NS,819.8,868.5,5,-243.5
2025-01-30,EMPIND.BO,1093.6,1275.0,4,-725.6
2025-01-30,GHCL.NS,718.55,709.16,7,65.73
2025-01-30,GICRE.NS,400.7,443.4,10,-427.0
2025-01-30,GSPL.NS,343.15,353.49,13,-134.42
2025-01-30,HIMATSEIDE.NS,157.74,185.88,26,-731.64
2025-01-30,HINDPETRO.NS,351.6,408.25,12,-679.8
2025-01-30,INDIAGLYCO.NS,1256.25,1254.65,4,6.4
2025-01-30,KOTHARIPET.NS,171.52,187.95,25,-410.75
2025-01-30,KOTHARIPRO.NS,81.33,99.13,48,-854.4
2025-01-30,MANGCHEFER.NS,164.78,154.36,31,323.02
2025-01-30,MAZDA.NS,335.45,298.61,15,552.6
2025-01-30,MONTECARLO.NS,679.95,810.82,6,-785.22
2025-01-30,NATIONALUM.NS,189.1,210.67,23,-496.11
2025-01-30,NAVA.NS,432.9,495.13,10,-622.3
2025-01-30,NITINSPIN.NS,392.25,433.95,11,-458.7
2025-01-30,RANEHOLDIN.NS,1464.2,1748.91,3,-854.13
2025-01-30,RPPINFRA.NS,177.44,194.0,25,-414.0
2025-01-30,SRHHYPOLTD.NS,674.65,778.5,6,-623.1
2025-01-30,SUKHJITS.NS,223.8,264.75,18,-737.1
2025-01-30,TGVSL.BO,105.7,104.5,47,56.4
2025-01-30,VLSFINANCE.NS,282.25,334.58,14,-732.62
2025-01-30,WELCORP.NS,721.75,802.8,6,-486.3
2025-01-31,CEATLTD.NS,2856.65,3208.42,2,-703.54
2025-01-31,EIDPARRY.NS,819.9,868.5,5,-243.0
2025-01-31,EMPIND.BO,1092.2,1275.0,4,-731.2
2025-01-31,GHCL.NS,731.05,709.16,7,153.23
2025-01-31,GICRE.NS,411.45,443.4,10,-319.5
2025-01-31,GSPL.NS,345.7,353.49,13,-101.27
2025-01-31,HIMATSEIDE.NS,159.75,185.88,26,-679.38
2025-01-31,HINDPETRO.NS,358.25,408.25,12,-600.0
2025-01-31,INDIAGLYCO.NS,1277.75,1254.65,4,92.4
2025-01-31,KOTHARIPET.NS,175.05,187.95,25,-322.5
2025-01-31,KOTHARIPRO.NS,82.49,99.13,48,-798.72
2025-01-31,MANGCHEFER.NS,167.57,154.36,31,409.51
2025-01-31,MAZDA.NS,321.35,298.61,15,341.1
2025-01-31,MONTECARLO.NS,687.8,810.82,6,-738.12
2025-01-31,NATIONALUM.NS,198.01,210.67,23,-291.18
2025-01-31,NAVA.NS,441.45,495.13,10,-536.8
2025-01-31,NITINSPIN.NS,414.0,433.95,11,-219.45
2025-01-31,RANEHOLDIN.NS,1448.95,1748.91,3,-899.88
2025-01-31,RPPINFRA.NS,180.91,194.0,25,-327.25
2025-01-31,SRHHYPOLTD.NS,679.55,778.5,6,-593.7
2025-01-31,SUKHJITS.NS,226.95,264.75,18,-680.4
2025-01-31,TGVSL.BO,97.35,104.5,47,-336.05
2025-01-31,VLSFINANCE.NS,289.5,334.58,14,-631.12
2025-01-31,WELCORP.NS,742.0,802.8,6,-364.8
2025-02-01,CEATLTD.NS,2922.7,3208.42,2,-571.44
2025-02-01,EIDPARRY.NS,812.0,868.5,5,-282.5
2025-02-01,EMPIND.BO,1083.25,1275.0,4,-767.0
2025-02-01,GHCL.NS,701.6,709.16,7,-52.92
2025-02-01,GICRE.NS,404.25,443.4,10,-391.5
2025-02-01,GSPL.NS,335.2,353.49,13,-237.77
2025-02-01,HIMATSEIDE.NS,165.06,185.88,26,-541.32
2025-02-01,HINDPETRO.NS,344.85,408.25,12,-760.8
2025-02-01,INDIAGLYCO.NS,1284.4,1254.65,4,119.0
2025-02-01,KOTHARIPET.NS,173.81,187.95,25,-353.5
2025-02-01,KOTHARIPRO.NS,83.0,99.13,48,-774.24
2025-02-01,MANGCHEFER.NS,167.45,154.36,31,405.79
2025-02-01,MAZDA.NS,324.95,298.61,15,395.1
2025-02-01,MONTECARLO.NS,690.15,810.82,6,-724.02
2025-02-01,NATIONALUM.NS,193.76,210.67,23,-388.93
2025-02-01,NAVA.NS,436.15,495.13,10,-589.8
2025-02-01,NITINSPIN.NS,399.2,433.95,11,-382.25
2025-02-01,RANEHOLDIN.NS,1450.35,1748.91,3,-895.68
2025-02-01,RPPINFRA.NS,176.83,194.0,25,-429.25
2025-02-01,SRHHYPOLTD.NS,664.55,778.5,6,-683.7
2025-02-01,SUKHJITS.NS,224.64,264.75,18,-721.98
2025-02-01,TGVSL.BO,97.58,104.5,47,-325.24
2025-02-01,VLSFINANCE.NS,292.25,334.58,14,-592.62
2025-02-01,WELCORP.NS,735.15,802.8,6,-405.9
2025-02-03,CEATLTD.NS,3005.25,3208.42,2,-406.34
2025-02-03,EIDPARRY.NS,832.35,868.5,5,-180.75
2025-02-03,EMPIND.BO,1095.55,1275.0,4,-717.8
2025-02-03,GHCL.NS,672.05,709.16,7,-259.77
2025-02-03,GICRE.NS,388.35,443.4,10,-550.5
2025-02-03,GSPL.NS,339.25,353.49,13,-185.12
2025-02-03,HIMATSEIDE.NS,157.88,185.88,26,-728.0
2025-02-03,HINDPETRO.NS,324.9,408.25,12,-1000.2
2025-02-03,INDIAGLYCO.NS,1344.65,1254.65,4,360.0
2025-02-03,KOTHARIPET.NS,170.38,187.95,25,-439.25
2025-02-03,KOTHARIPRO.NS,82.71,99.13,48,-788.16
2025-02-03,MANGCHEFER.NS,165.81,154.36,31,354.95
2025-02-03,MAZDA.NS,308.8,298.61,15,152.85
2025-02-03,MONTECARLO.NS,687.9,810.82,6,-737.52
2025-02-03,NATIONALUM.NS,185.57,210.67,23,-577.3
2025-02-03,NAVA.NS,430.0,495.13,10,-651.3
2025-02-03,NITINSPIN.NS,399.8,433.95,11,-375.65
2025-02-03,RANEHOLDIN.NS,1437.9,1748.91,3,-933.03
2025-02-03,RPPINFRA.NS,169.57,194.0,25,-610.75
2025-02-03,SRHHYPOLTD.NS,641.0,778.5,6,-825.0
2025-02-03,SUKHJITS.NS,227.94,264.75,18,-662.58
2025-02-03,TGVSL.BO,94.65,104.5,47,-462.95
2025-02-03,VLSFINANCE.NS,285.8,334.58,14,-682.92
2025-02-03,WELCORP.NS,715.5,802.8,6,-523.8
2025-02-04,CEATLTD.NS,3059.0,3208.42,2,-298.84
2025-02-04,EIDPARRY.NS,843.65,868.5,5,-124.25
2025-02-04,EMPIND.BO,1114.85,1275.0,4,-640.6
2025-02-04,GHCL.NS,673.0,709.16,7,-253.12
2025-02-04,GICRE.NS,401.4,443.4,10,-420.0
2025-02-04,GSPL.NS,342.95,353.49,13,-137.02
2025-02-04,HIMATSEIDE.NS,163.32,185.88,26,-586.56
2025-02-04,HINDPETRO.NS,333.7,408.25,12,-894.6
2025-02-04,INDIAGLYCO.NS,1414.25,1254.65,4,638.4
2025-02-04,KOTHARIPET.NS,176.15,187.95,25,-295.0
2025-02-04,KOTHARIPRO.NS,82.46,99.13,48,-800.16
2025-02-04,MANGCHEFER.NS,165.5,154.36,31,345.34
2025-02-04,MAZDA.NS,305.65,298.61,15,105.6
2025-02-04,MONTECARLO.NS,683.9,810.82,6,-761.52
2025-02-04,NATIONALUM.NS,191.79,210.67,23,-434.24
2025-02-04,NAVA.NS,430.8,495.13,10,-643.3
2025-02-04,NITINSPIN.NS,394.4,433.95,11,-435.05
2025-02-04,RANEHOLDIN.NS,1439.85,1748.91,3,-927.18
2025-02-04,RPPINFRA.NS,172.62,194.0,25,-534.5
2025-02-04,SRHHYPOLTD.NS,652.7,778.5,6,-754.8
2025-02-04,SUKHJITS.NS,232.97,264.75,18,-572.04
2025-02-04,TGVSL.BO,97.53,104.5,47,-327.59
2025-02-04,VLSFINANCE.NS,287.25,334.58,14,-662.62
2025-02-04,WELCORP.NS,720.35,802.8,6,-494.7
2025-02-05,CEATLTD.NS,2971.5,3208.42,2,-473.84
2025-02-05,EIDPARRY.NS,840.9,868.5,5,-138.0
2025-02-05,EMPIND.BO,1126.3,1275.0,4,-594.8
2025-02-05,GHCL.NS,672.05,709.16,7,-259.77
2025-02-05,GICRE.NS,408.1,443.4,10,-353.0
2025-02-05,GSPL.NS,342.85,353.49,13,-138.32
2025-02-05,HIMATSEIDE.NS,166.13,185.88,26,-513.5
2025-02-05,HINDPETRO.NS,342.9,408.25,12,-784.2
2025-02-05,INDIAGLYCO.NS,1371.7,1254.65,4,468.2
2025-02-05,KOTHARIPET.NS,177.27,187.95,25,-267.0
2025-02-05,KOTHARIPRO.NS,83.53,99.13,48,-748.8
2025-02-05,MANGCHEFER.NS,171.7,154.36,31,537.54
2025-02-05,MAZDA.NS,311.7,298.61,15,196.35
2025-02-05,MONTECARLO.NS,709.65,810.82,6,-607.02
2025-02-05,NATIONALUM.NS,195.47,210.67,23,-349.6
2025-02-05,NAVA.NS,432.7,495.13,10,-624.3
2025-02-05,NITINSPIN.NS,401.45,433.95,11,-357.5
2025-02-05,RANEHOLDIN.NS,1431.25,1748.91,3,-952.98
2025-02-05,RPPINFRA.NS,176.31,194.0,25,-442.25
2025-02-05,SRHHYPOLTD.NS,683.1,778.5,6,-572.4
2025-02-05,SUKHJITS.NS,234.13,264.75,18,-551.16
2025-02-05,TGVSL.BO,100.79,104.5,47,-174.37
2025-02-05,VLSFINANCE.NS,297.8,334.58,14,-514.92
2025-02-05,WELCORP.NS,732.4,802.8,6,-422.4
2025-02-06,CEATLTD.NS,2930.3,3208.42,2,-556.24
2025-02-06,EIDPARRY.NS,862.2,868.5,5,-31.5
2025-02-06,EMPIND.BO,1122.35,1275.0,4,-610.6
2025-02-06,GHCL.NS,708.55,709.16,7,-4.27
2025-02-06,GICRE.NS,415.6,443.4,10,-278.0
2025-02-06,GSPL.NS,335.45,353.49,13,-234.52
2025-02-06,HIMATSEIDE.NS,163.4,185.88,26,-584.48
2025-02-06,HINDPETRO.NS,343.1,408.25,12,-781.8
2025-02-06,INDIAGLYCO.NS,1370.2,1254.65,4,462.2
2025-02-06,KOTHARIPET.NS,171.05,187.95,25,-422.5
2025-02-06,KOTHARIPRO.NS,87.24,99.13,48,-570.72
2025-02-06,MANGCHEFER.NS,168.11,154.36,31,426.25
2025-02-06,MAZDA.NS,313.9,298.61,15,229.35
2025-02-06,MONTECARLO.NS,712.35,810.82,6,-590.82
2025-02-06,NATIONALUM.NS,192.77,210.67,23,-411.7
2025-02-06,NAVA.NS,440.5,495.13,10,-546.3
2025-02-06,NITINSPIN.NS,393.05,433.95,11,-449.9
2025-02-06,RANEHOLDIN.NS,1374.0,1748.91,3,-1124.73
2025-02-06,RPPINFRA.NS,173.44,194.0,25,-514.0
2025-02-06,SRHHYPOLTD.NS,688.35,778.5,6,-540.9
2025-02-06,SUKHJITS.NS,227.89,264.75,18,-663.48
2025-02-06,TGVSL.BO,98.23,104.5,47,-294.69
2025-02-06,VLSFINANCE.NS,273.5,334.58,14,-855.12
2025-02-06,WELCORP.NS,748.3,802.8,6,-327.0
2025-02-07,CEATLTD.NS,2872.15,3208.42,2,-672.54
2025-02-07,EIDPARRY.NS,853.7,868.5,5,-74.0
2025-02-07,EMPIND.BO,1113.85,1275.0,4,-644.6
2025-02-07,GHCL.NS,696.75,709.16,7,-86.87
2025-02-07,GICRE.NS,418.6,443.4,10,-248.0
2025-02-07,GSPL.NS,333.75,353.49,13,-256.62
2025-02-07,HIMATSEIDE.NS,160.11,185.88,26,-670.02
2025-02-07,HINDPETRO.NS,342.5,408.25,12,-789.0
2025-02-07,INDIAGLYCO.NS,1327.1,1254.65,4,289.8
2025-02-07,KOTHARIPET.NS,172.79,187.95,25,-379.0
2025-02-07,KOTHARIPRO.NS,90.17,99.13,48,-430.08
2025-02-07,MANGCHEFER.NS,167.27,154.36,31,400.21
2025-02-07,MAZDA.NS,306.4,298.61,15,116.85
2025-02-07,MONTECARLO.NS,693.6,810.82,6,-703.32
2025-02-07,NATIONALUM.NS,196.3,210.67,23,-330.51
2025-02-07,NAVA.NS,424.0,495.13,10,-711.3
2025-02-07,NITINSPIN.NS,388.75,433.95,11,-497.2
2025-02-07,RANEHOLDIN.NS,1430.85,1748.91,3,-954.18
2025-02-07,RPPINFRA.NS,171.46,194.0,25,-563.5
2025-02-07,SRHHYPOLTD.NS,678.85,778.5,6,-597.9
2025-02-07,SUKHJITS.NS,225.17,264.75,18,-712.44
2025-02-07,TGVSL.BO,100.96,104.5,47,-166.38
2025-02-07,VLSFINANCE.NS,271.15,334.58,14,-888.02
2025-02-07,WELCORP.NS,801.75,802.8,6,-6.3
2025-02-10,CEATLTD.NS,2860.2,3208.42,2,-696.44
2025-02-10,EIDPARRY.NS,819.7,868.5,5,-244.0
2025-02-10,EMPIND.BO,1087.5,1275.0,4,-750.0
2025-02-10,GHCL.NS,691.6,709.16,7,-122.92
2025-02-10,GICRE.NS,401.35,443.4,10,-420.5
2025-02-10,GSPL.NS,322.1,353.49,13,-408.07
2025-02-10,HIMATSEIDE.NS,152.81,185.88,26,-859.82
2025-02-10,HINDPETRO.NS,338.3,408.25,12,-839.4
2025-02-10,INDIAGLYCO.NS,1279.55,1254.65,4,99.6
2025-02-10,KOTHARIPET.NS,169.37,187.95,25,-464.5
2025-02-10,KOTHARIPRO.NS,89.53,99.13,48,-460.8
2025-02-10,MANGCHEFER.NS,161.84,154.36,31,231.88
